series_id                     	year	period	value	footnote_codes
ORUV1000018C00000112          	2022	A01	730.00	
ORUV1000018C00000113          	2022	A01	730.00	
ORUV1000018C00000114          	2022	A01	39.0	
ORUV1000018C00000116          	2022	A01	36.16	
ORUV1000018C00000118          	2022	A01	7.00	
ORUV1000018C00000119          	2022	A01	14.00	
ORUV1000018C00000120          	2022	A01	42.00	
ORUV1000018C00000122          	2022	A01	93.8	7
ORUV1000018C00000123          	2022	A01	6.2	
ORUV1000018C00001084          	2022	A01	15.2	7
ORUV1000018C00001085          	2022	A01	13.3	7
ORUV1000018C00001107          	2022	A01	9.3	
ORUV1000018D00000076          	2022	A01	73.6	7
ORUV1000018D00000098          	2022	A01	55.2	7
ORUV1000018D00000099          	2022	A01	44.8	
ORUV1000018D00000114          	2022	A01	84.1	7
ORUV1000018D00001087          	2022	A01	54.9	7
ORUV1000018D00001111          	2022	A01	22.6	
ORUV1000018D00001112          	2022	A01	32.2	7
ORUV1000018F00000068          	2022	A01	74.2	7
ORUV1000018F00000076          	2022	A01	100.0	7
ORUV1000018F00000098          	2022	A01	100.0	7
ORUV1000018F00001087          	2022	A01	100.0	7
ORUV1000018K00000065          	2022	A01	71.0	7
ORUV1000018K00000069          	2022	A01	5.8	
ORUV1000018K00000075          	2022	A01	42.4	
ORUV1000018K00000076          	2022	A01	57.5	7
ORUV1000018K00000085          	2022	A01	42.2	7
ORUV1000018K00000098          	2022	A01	93.5	7
ORUV1000018K00000107          	2022	A01	15.1	
ORUV1000018K00000114          	2022	A01	84.9	7
ORUV1000018K00000116          	2022	A01	9.24	
ORUV1000018K00000117          	2022	A01	0.38	
ORUV1000018K00000121          	2022	A01	25.25	
ORUV1000018K00000122          	2022	A01	78.3	7
ORUV1000018K00000123          	2022	A01	21.7	
ORUV1000018K00001084          	2022	A01	19.6	
ORUV1000018K00001085          	2022	A01	73.9	7
ORUV1000018K00001087          	2022	A01	46.9	7
ORUV1000018K00001088          	2022	A01	46.6	7
ORUV1000018K00001090          	2022	A01	19.7	
ORUV1000018K00001091          	2022	A01	73.8	7
ORUV1000018K00001108          	2022	A01	15.8	
ORUV1000018K00001111          	2022	A01	13.3	
ORUV1000018K00001112          	2022	A01	33.6	
ORUV1000018K00001128          	2022	A01	10.7	
ORUV1000018L00000064          	2022	A01	18.1	
ORUV1000018L00000065          	2022	A01	62.7	7
ORUV1000018L00000066          	2022	A01	6.4	
ORUV1000018L00000068          	2022	A01	3.5	
ORUV1000018L00000069          	2022	A01	6.1	
ORUV1000018L00000075          	2022	A01	41.9	
ORUV1000018L00000076          	2022	A01	57.5	7
ORUV1000018L00000085          	2022	A01	41.4	7
ORUV1000018L00000098          	2022	A01	72.6	7
ORUV1000018L00000099          	2022	A01	27.4	
ORUV1000018L00000107          	2022	A01	15.6	
ORUV1000018L00000108          	2022	A01	298.94	
ORUV1000018L00000111          	2022	A01	365.00	
ORUV1000018L00000112          	2022	A01	365.00	
ORUV1000018L00000113          	2022	A01	730.00	
ORUV1000018L00000114          	2022	A01	84.4	7
ORUV1000018L00000116          	2022	A01	10.18	
ORUV1000018L00000117          	2022	A01	0.44	
ORUV1000018L00000118          	2022	A01	0.75	
ORUV1000018L00000119          	2022	A01	2.50	
ORUV1000018L00000120          	2022	A01	11.00	
ORUV1000018L00000121          	2022	A01	28.00	
ORUV1000018L00000122          	2022	A01	89.0	7
ORUV1000018L00000123          	2022	A01	11.0	
ORUV1000018L00001084          	2022	A01	8.8	
ORUV1000018L00001085          	2022	A01	63.8	7
ORUV1000018L00001087          	2022	A01	17.7	
ORUV1000018L00001088          	2022	A01	54.9	7
ORUV1000018L00001090          	2022	A01	9.1	
ORUV1000018L00001091          	2022	A01	63.4	7
ORUV1000018L00001108          	2022	A01	5.6	
ORUV1000018L00001111          	2022	A01	6.3	
ORUV1000018L00001112          	2022	A01	11.4	
ORUV1000018M00000064          	2022	A01	7.2	
ORUV1000018M00000065          	2022	A01	52.8	7
ORUV1000018M00000068          	2022	A01	18.0	
ORUV1000018M00000075          	2022	A01	28.7	
ORUV1000018M00000076          	2022	A01	69.9	7
ORUV1000018M00000085          	2022	A01	27.9	7
ORUV1000018M00000086          	2022	A01	0.8	
ORUV1000018M00000098          	2022	A01	37.3	
ORUV1000018M00000099          	2022	A01	62.7	7
ORUV1000018M00000107          	2022	A01	28.4	
ORUV1000018M00000108          	2022	A01	372.48	
ORUV1000018M00000109          	2022	A01	180.00	
ORUV1000018M00000111          	2022	A01	365.00	
ORUV1000018M00000113          	2022	A01	730.00	
ORUV1000018M00000114          	2022	A01	71.6	7
ORUV1000018M00000116          	2022	A01	19.07	
ORUV1000018M00000117          	2022	A01	1.00	
ORUV1000018M00000118          	2022	A01	1.88	
ORUV1000018M00000120          	2022	A01	14.00	
ORUV1000018M00000122          	2022	A01	93.6	7
ORUV1000018M00001090          	2022	A01	-	1
ORUV1000018M00001091          	2022	A01	37.0	7
ORUV1000018M00001128          	2022	A01	-	1
ORUV1000018N00000065          	2022	A01	52.0	7
ORUV1000018N00000066          	2022	A01	18.9	
ORUV1000018N00000068          	2022	A01	7.1	
ORUV1000018N00000069          	2022	A01	10.9	
ORUV1000018N00000070          	2022	A01	1.8	
ORUV1000018N00000075          	2022	A01	21.1	
ORUV1000018N00000076          	2022	A01	68.1	7
ORUV1000018N00000085          	2022	A01	21.1	7
ORUV1000018N00000098          	2022	A01	87.0	7
ORUV1000018N00000099          	2022	A01	13.0	
ORUV1000018N00000107          	2022	A01	11.5	
ORUV1000018N00000108          	2022	A01	300.03	
ORUV1000018N00000109          	2022	A01	90.00	
ORUV1000018N00000110          	2022	A01	180.00	
ORUV1000018N00000112          	2022	A01	365.00	
ORUV1000018N00000113          	2022	A01	730.00	
ORUV1000018N00000114          	2022	A01	88.5	7
ORUV1000018N00000116          	2022	A01	15.44	
ORUV1000018N00000117          	2022	A01	3.00	
ORUV1000018N00000118          	2022	A01	4.69	
ORUV1000018N00000119          	2022	A01	10.50	
ORUV1000018N00000120          	2022	A01	21.00	
ORUV1000018N00000121          	2022	A01	30.00	
ORUV1000018N00000122          	2022	A01	93.2	7
ORUV1000018N00000123          	2022	A01	6.8	
ORUV1000018N00001084          	2022	A01	12.7	
ORUV1000018N00001085          	2022	A01	74.4	7
ORUV1000018N00001087          	2022	A01	67.2	7
ORUV1000018N00001088          	2022	A01	19.8	
ORUV1000018N00001090          	2022	A01	23.0	
ORUV1000018N00001091          	2022	A01	64.0	7
ORUV1000018N00001107          	2022	A01	3.3	
ORUV1000018N00001108          	2022	A01	9.3	
ORUV1000018N00001111          	2022	A01	38.7	7
ORUV1000018N00001112          	2022	A01	28.5	
ORUV1000018N00001115          	2022	A01	24.67	
ORUV1000018N00001117          	2022	A01	9.38	
ORUV1000018N00001118          	2022	A01	11.38	
ORUV1000018N00001119          	2022	A01	28.00	
ORUV1000018N00001121          	2022	A01	31.13	
ORUV1000018N00001122          	2022	A01	9.38	
ORUV1000018N00001123          	2022	A01	10.00	
ORUV1000018N00001124          	2022	A01	15.00	
ORUV1000018N00001128          	2022	A01	22.9	
ORUV1000018N00001135          	2022	A01	42.21	
ORUV1000018N00001136          	2022	A01	9.38	
ORUV1000018N00001137          	2022	A01	10.00	
ORUV1000018N00001138          	2022	A01	15.00	
ORUV1000018N00001139          	2022	A01	28.00	
ORUV1000018P00000065          	2022	A01	23.5	
ORUV1000018P00000069          	2022	A01	24.5	
ORUV1000018P00000076          	2022	A01	82.5	7
ORUV1000018P00000098          	2022	A01	64.3	7
ORUV1000018P00000099          	2022	A01	35.7	
ORUV1000018P00000107          	2022	A01	65.2	7
ORUV1000018P00000114          	2022	A01	34.8	
ORUV1000018P00000116          	2022	A01	13.36	
ORUV1000018P00000117          	2022	A01	7.00	
ORUV1000018P00000118          	2022	A01	7.00	
ORUV1000018P00000120          	2022	A01	14.00	
ORUV1000018P00000121          	2022	A01	28.00	
ORUV1000018P00000122          	2022	A01	87.7	7
ORUV1000018P00000123          	2022	A01	12.3	
ORUV1000018Q00000069          	2022	A01	65.0	7
ORUV1000018Q00000070          	2022	A01	34.2	
ORUV1000018Q00000114          	2022	A01	89.7	7
ORUV1000018Q00000118          	2022	A01	3.00	
ORUV1000018Q00000121          	2022	A01	85.88	
ORUV1000018Q00000122          	2022	A01	69.3	7
ORUV1000018Q00001087          	2022	A01	98.6	7
ORUV1000018Q00001111          	2022	A01	98.2	7
ORUV1000018S00000069          	2022	A01	63.6	7
ORUV1000018S00000070          	2022	A01	34.3	
ORUV1000018S00000076          	2022	A01	2.6	
ORUV1000018S00000077          	2022	A01	58.9	7
ORUV1000018S00000098          	2022	A01	100.0	7
ORUV1000018S00000107          	2022	A01	12.1	
ORUV1000018S00000114          	2022	A01	87.9	7
ORUV1000018S00000804          	2022	A01	37.1	
ORUV1000018S00001084          	2022	A01	25.2	
ORUV1000018S00001085          	2022	A01	74.8	7
ORUV1000018S00001087          	2022	A01	88.4	7
ORUV1000018S00001107          	2022	A01	25.2	
ORUV1000018S00001111          	2022	A01	87.9	7
ORUV1000018T00000065          	2022	A01	63.2	7
ORUV1000018T00000076          	2022	A01	62.3	7
ORUV1000018T00000099          	2022	A01	75.2	7
ORUV1000018T00000114          	2022	A01	92.3	7
ORUV1000018V00000065          	2022	A01	19.4	
ORUV1000018V00000066          	2022	A01	8.4	
ORUV1000018V00000067          	2022	A01	9.9	
ORUV1000018V00000068          	2022	A01	21.5	
ORUV1000018V00000069          	2022	A01	29.5	7
ORUV1000018V00000070          	2022	A01	9.5	
ORUV1000018V00000075          	2022	A01	10.8	
ORUV1000018V00000076          	2022	A01	72.9	7
ORUV1000018V00000077          	2022	A01	6.4	
ORUV1000018V00000085          	2022	A01	10.8	7
ORUV1000018V00000098          	2022	A01	75.6	7
ORUV1000018V00000099          	2022	A01	24.4	
ORUV1000018V00000107          	2022	A01	26.9	
ORUV1000018V00000108          	2022	A01	447.05	
ORUV1000018V00000109          	2022	A01	180.00	
ORUV1000018V00000110          	2022	A01	330.00	
ORUV1000018V00000111          	2022	A01	365.00	
ORUV1000018V00000113          	2022	A01	730.00	
ORUV1000018V00000114          	2022	A01	73.1	7
ORUV1000018V00000116          	2022	A01	44.19	
ORUV1000018V00000118          	2022	A01	10.86	
ORUV1000018V00000119          	2022	A01	23.88	
ORUV1000018V00000120          	2022	A01	67.50	
ORUV1000018V00000121          	2022	A01	90.00	
ORUV1000018V00000122          	2022	A01	80.6	7
ORUV1000018V00000123          	2022	A01	19.4	
ORUV1000018V00000804          	2022	A01	7.2	
ORUV1000018V00001084          	2022	A01	24.1	
ORUV1000018V00001085          	2022	A01	51.5	7
ORUV1000018V00001087          	2022	A01	43.9	7
ORUV1000018V00001088          	2022	A01	31.8	
ORUV1000018V00001090          	2022	A01	26.4	
ORUV1000018V00001091          	2022	A01	49.3	7
ORUV1000018V00001107          	2022	A01	9.6	
ORUV1000018V00001108          	2022	A01	14.5	
ORUV1000018V00001111          	2022	A01	33.1	7
ORUV1000018V00001112          	2022	A01	10.8	
ORUV1000018V00001127          	2022	A01	-	1
ORUV1000018V00001128          	2022	A01	26.0	
ORUV1000018V00001135          	2022	A01	224.68	
ORUV1000018V00001138          	2022	A01	270.00	
ORUV1000018V00001139          	2022	A01	300.00	
ORUV1000018V00001140          	2022	A01	365.00	
ORUV1000018W00000064          	2022	A01	0.5	
ORUV1000018W00000065          	2022	A01	10.3	
ORUV1000018W00000066          	2022	A01	4.5	
ORUV1000018W00000067          	2022	A01	8.1	
ORUV1000018W00000068          	2022	A01	12.7	
ORUV1000018W00000069          	2022	A01	43.0	7
ORUV1000018W00000070          	2022	A01	19.2	
ORUV1000018W00000076          	2022	A01	73.3	7
ORUV1000018W00000077          	2022	A01	15.5	
ORUV1000018W00000098          	2022	A01	68.9	7
ORUV1000018W00000099          	2022	A01	31.1	
ORUV1000018W00000107          	2022	A01	33.0	
ORUV1000018W00000108          	2022	A01	508.15	
ORUV1000018W00000109          	2022	A01	360.00	
ORUV1000018W00000110          	2022	A01	365.00	
ORUV1000018W00000111          	2022	A01	365.00	
ORUV1000018W00000112          	2022	A01	730.00	
ORUV1000018W00000114          	2022	A01	67.0	7
ORUV1000018W00000116          	2022	A01	30.05	
ORUV1000018W00000117          	2022	A01	3.00	
ORUV1000018W00000119          	2022	A01	14.00	
ORUV1000018W00000120          	2022	A01	30.00	
ORUV1000018W00000121          	2022	A01	90.00	
ORUV1000018W00000122          	2022	A01	89.3	7
ORUV1000018W00000123          	2022	A01	10.7	
ORUV1000018W00000804          	2022	A01	4.6	
ORUV1000018W00001084          	2022	A01	46.4	7
ORUV1000018W00001085          	2022	A01	22.5	
ORUV1000018W00001087          	2022	A01	9.9	
ORUV1000018W00001088          	2022	A01	59.0	7
ORUV1000018W00001090          	2022	A01	21.9	
ORUV1000018W00001091          	2022	A01	47.0	7
ORUV1000018W00001107          	2022	A01	29.0	7
ORUV1000018W00001108          	2022	A01	17.5	
ORUV1000018W00001111          	2022	A01	4.8	
ORUV1000018W00001115          	2022	A01	256.14	
ORUV1000018W00001117          	2022	A01	180.00	
ORUV1000018W00001118          	2022	A01	270.00	
ORUV1000018W00001119          	2022	A01	365.00	
ORUV1000018W00001120          	2022	A01	365.00	
ORUV1000018W00001128          	2022	A01	19.9	
ORUV1000018W00001135          	2022	A01	284.80	
ORUV1000018W00001136          	2022	A01	113.75	
ORUV1000018W00001138          	2022	A01	330.00	
ORUV1000018W00001139          	2022	A01	365.00	
ORUV1000018W00001140          	2022	A01	365.00	
ORUV1000018X00000065          	2022	A01	22.1	
ORUV1000018X00000076          	2022	A01	99.9	7
ORUV1000018X00000098          	2022	A01	29.4	
ORUV1000018X00000099          	2022	A01	70.6	7
ORUV1000018X00000107          	2022	A01	56.9	7
ORUV1000018X00000114          	2022	A01	43.1	
ORUV1000018X00000116          	2022	A01	17.27	
ORUV1000018X00000117          	2022	A01	7.00	
ORUV1000018X00000118          	2022	A01	14.00	
ORUV1000018X00000119          	2022	A01	14.00	
ORUV1000018X00000121          	2022	A01	27.00	
ORUV1000018X00000122          	2022	A01	93.4	7
ORUV1000018X00001084          	2022	A01	26.1	7
ORUV1000018X00001107          	2022	A01	5.6	
ORUV1000018X00001108          	2022	A01	20.4	7
ORUV1000018Y00000076          	2022	A01	94.7	7
ORUV1000018Y00000099          	2022	A01	86.7	7
ORUV1000018Y00000122          	2022	A01	85.0	7
ORUV1000019C00000076          	2022	A01	35.6	
ORUV1000019C00000098          	2022	A01	29.4	
ORUV1000019C00000099          	2022	A01	70.6	7
ORUV1000019C00000107          	2022	A01	83.9	7
ORUV1000019C00000108          	2022	A01	1099.72	
ORUV1000019C00000109          	2022	A01	365.00	
ORUV1000019C00000112          	2022	A01	1825.00	
ORUV1000019C00001029          	2022	A01	45.9	7
ORUV1000019C00001087          	2022	A01	18.9	7
ORUV1000019C00001088          	2022	A01	10.6	
ORUV1000019D00000066          	2022	A01	20.8	
ORUV1000019D00000069          	2022	A01	36.5	7
ORUV1000019D00000076          	2022	A01	95.4	7
ORUV1000019D00000098          	2022	A01	72.4	7
ORUV1000019D00000099          	2022	A01	27.6	
ORUV1000019D00000114          	2022	A01	62.6	7
ORUV1000019D00000116          	2022	A01	31.29	
ORUV1000019D00000117          	2022	A01	3.00	
ORUV1000019D00000121          	2022	A01	64.20	
ORUV1000019D00000122          	2022	A01	90.6	7
ORUV1000019D00000123          	2022	A01	9.4	
ORUV1000019D00001087          	2022	A01	9.9	
ORUV1000019D00001088          	2022	A01	62.4	7
ORUV1000019D00001090          	2022	A01	45.5	7
ORUV1000019D00001091          	2022	A01	26.9	
ORUV1000019D00001107          	2022	A01	19.6	
ORUV1000019D00001112          	2022	A01	4.1	
ORUV1000019D00001128          	2022	A01	45.5	7
ORUV1000019F00000070          	2022	A01	41.5	
ORUV1000019F00000071          	2022	A01	41.7	7
ORUV1000019F00000072          	2022	A01	13.9	
ORUV1000019F00000076          	2022	A01	24.9	
ORUV1000019F00000098          	2022	A01	70.8	7
ORUV1000019F00000099          	2022	A01	29.2	
ORUV1000019F00000107          	2022	A01	82.0	7
ORUV1000019F00000108          	2022	A01	1619.52	
ORUV1000019F00000110          	2022	A01	730.00	
ORUV1000019F00000111          	2022	A01	1825.00	
ORUV1000019F00000112          	2022	A01	1825.00	
ORUV1000019F00000113          	2022	A01	3650.00	
ORUV1000019F00000114          	2022	A01	18.0	
ORUV1000019F00000116          	2022	A01	62.51	
ORUV1000019F00000117          	2022	A01	7.00	
ORUV1000019F00000118          	2022	A01	7.00	
ORUV1000019F00000119          	2022	A01	30.00	
ORUV1000019F00000121          	2022	A01	180.00	
ORUV1000019F00000122          	2022	A01	93.4	7
ORUV1000019F00001029          	2022	A01	69.5	7
ORUV1000019G00000075          	2022	A01	4.7	
ORUV1000019G00000076          	2022	A01	91.4	7
ORUV1000019G00000085          	2022	A01	4.7	7
ORUV1000019G00000098          	2022	A01	83.2	7
ORUV1000019G00000099          	2022	A01	16.8	
ORUV1000019G00000107          	2022	A01	100.0	7
ORUV1000019G00000108          	2022	A01	1022.00	
ORUV1000019G00000109          	2022	A01	365.00	
ORUV1000019G00000111          	2022	A01	1095.00	
ORUV1000019G00000112          	2022	A01	1460.00	
ORUV1000019G00000113          	2022	A01	1825.00	
ORUV1000019G00000116          	2022	A01	55.07	
ORUV1000019G00000117          	2022	A01	17.00	
ORUV1000019G00000118          	2022	A01	28.00	
ORUV1000019G00000119          	2022	A01	31.10	
ORUV1000019G00000120          	2022	A01	90.00	
ORUV1000019G00000121          	2022	A01	120.00	
ORUV1000019G00000122          	2022	A01	65.6	7
ORUV1000019G00000123          	2022	A01	34.4	
ORUV1000019G00001087          	2022	A01	42.5	7
ORUV1000019G00001088          	2022	A01	40.7	7
ORUV1000019G00001090          	2022	A01	63.6	7
ORUV1000019G00001091          	2022	A01	19.6	
ORUV1000019G00001111          	2022	A01	34.2	
ORUV1000019G00001112          	2022	A01	8.3	
ORUV1000019G00001127          	2022	A01	8.0	
ORUV1000019G00001128          	2022	A01	55.6	7
